category,model,metric,value
scenA_seed3,FE+AR,tau_mae_avg_over_cohorts,0.27591635618604743
scenA_seed3,GP-CP,tau_mae_avg_over_cohorts,0.18051167750312294
scenA_seed3,GP-CP-Extended,tau_mae_avg_over_cohorts,0.1799146649782107
scenA_seed3,FE+AR,tau_rmse_avg_over_cohorts,0.277740036797555
scenA_seed3,GP-CP,tau_rmse_avg_over_cohorts,0.18354731550503475
scenA_seed3,GP-CP-Extended,tau_rmse_avg_over_cohorts,0.1831252272391973
scenA_seed3,FE+AR,tau_coverage_avg_over_cohorts,0.9674999999999999
scenA_seed3,GP-CP,tau_coverage_avg_over_cohorts,0.9666666666666667
scenA_seed3,GP-CP-Extended,tau_coverage_avg_over_cohorts,0.9666666666666667
scenA_seed3,FE+AR,tau_ci_width_avg_over_cohorts,1.172629286412983
scenA_seed3,GP-CP,tau_ci_width_avg_over_cohorts,0.968199660356738
scenA_seed3,GP-CP-Extended,tau_ci_width_avg_over_cohorts,1.1053073233178532
scenA_seed3,FE+AR,tau_ci_width_std_over_cohorts,1.2952800200810628
scenA_seed3,GP-CP,tau_ci_width_std_over_cohorts,1.1138771639667149
scenA_seed3,GP-CP-Extended,tau_ci_width_std_over_cohorts,1.0413309283371244
scenA_seed3,FE+AR,att_avg_over_t,-0.11740632537700461
scenA_seed3,GP-CP,att_avg_over_t,-0.009487911040958556
scenA_seed3,GP-CP-Extended,att_avg_over_t,-0.009381497429779362
scenA_seed3,FE+AR,att_mae_vs_zero,0.11740632537700461
scenA_seed3,GP-CP,att_mae_vs_zero,0.009487911040958556
scenA_seed3,GP-CP-Extended,att_mae_vs_zero,0.009381497429779362
scenA_seed3,FE+AR,att_rmse_vs_zero,0.11740632537700461
scenA_seed3,GP-CP,att_rmse_vs_zero,0.009487911040958556
scenA_seed3,GP-CP-Extended,att_rmse_vs_zero,0.009381497429779362
scenA_seed3,FE+AR,att_coverage_vs_zero,1.0
scenA_seed3,GP-CP,att_coverage_vs_zero,1.0
scenA_seed3,GP-CP-Extended,att_coverage_vs_zero,1.0
scenA_seed3,FE+AR,att_ci_width_avg_over_t,0.7436105127898579
scenA_seed3,GP-CP,att_ci_width_avg_over_t,0.6316086093724149
scenA_seed3,GP-CP-Extended,att_ci_width_avg_over_t,0.6342131269527806
